PosX,PosY,TestItem1,TestItem2,TestItem3,TestItem4,TestItem5,TestItem6
83,16,0.671233348,0.701832358,0.897467709,0.005842969,0.918605532,0.114514848
83,17,0.283354083,0.552532507,0.1401723,0.213318549,0.920022603,0.535472001
83,18,0.520138661,0.446650047,0.278538746,0.628206463,0.241467933,0.048237631
83,19,0.796692079,0.320452223,0.81554844,0.904336618,0.842525248,0.622195674
83,20,0.926989678,0.798257917,0.711133033,0.620178944,0.652729461,0.559473552
83,21,0.802956923,0.020064674,0.748041846,0.312742562,0.698417634,0.510582556
83,22,0.08772743,0.149241653,0.084879691,0.585909022,0.20576258,0.542459556
83,23,0.682647583,0.658546859,0.939648848,0.431319377,0.797544353,0.722446229
83,24,0.311992868,0.372594004,0.904643204,0.334375008,0.415940187,0.970619754
83,25,0.689232478,0.592718814,0.895881643,0.77012417,0.532443744,0.616029914
83,26,0.688502252,0.769810322,0.233461819,0.442117674,0.518457029,0.178003255
83,27,0.131559206,0.381153312,0.887837554,0.484058823,0.075963493,0.936103872
83,28,0.238948078,0.391702973,0.802938727,0.045438419,0.052341671,0.649129782
83,29,0.432188299,0.602765435,0.106431828,0.032724799,0.910648735,0.113834212
83,30,0.738340703,0.966351086,0.480546529,0.776078417,0.190452743,0.577747755
83,31,0.014110299,0.767693159,0.375562479,0.478409139,0.834307743,0.68294358
83,32,0.576743721,0.434379845,0.803108266,0.241404366,0.009755721,0.991567748
83,33,0.770641434,0.393890074,0.545794964,0.589207349,0.454882467,0.422999375
83,34,0.525886139,0.99035311,0.57209956,0.092759817,0.41642176,0.277077132
83,35,0.331214149,0.887403322,0.991305386,0.622609243,0.429061426,0.366382314
83,36,0.929933726,0.833774428,0.835327055,0.57238448,0.28497033,0.804872338
83,37,0.155545104,0.522463461,0.739948778,0.419891639,0.547431576,0.110002976
83,38,0.702618876,0.475042672,0.866779849,0.040755497,0.255887829,0.161435969
83,39,0.375508857,0.263792323,0.65539926,0.114488484,0.413039237,0.361180898
83,40,0.538858278,0.569828228,0.971122589,0.436095149,0.340032233,0.279105115
83,41,0.194093513,0.723286825,0.034452897,0.403602603,0.396225539,0.383037656
83,42,0.449885467,0.436393306,0.820301073,0.70914698,0.879485753,0.438072603
83,43,0.650011284,0.491079919,0.792508381,0.570030432,0.72718529,0.617386244
83,44,0.834362679,0.069704496,0.722542504,0.68972127,0.432454558,0.098828996
83,45,0.233130882,0.137500928,0.892620812,0.143013993,0.775595923,0.090669585
83,46,0.052344772,0.605084351,0.534726681,0.947860002,0.198308426,0.232744709
83,47,0.995282017,0.56527073,0.10067234,0.452127348,0.302204367,0.45191772
83,48,0.615594037,0.889465642,0.563285165,0.907833418,0.832998319,0.956876715
83,49,0.42951279,0.22505166,0.032206192,0.523924095,0.443800818,0.620271726
83,50,0.443144427,0.303858214,0.249619851,0.325760374,0.40893681,0.388686707
83,51,0.363327295,0.71742363,0.106193481,0.712555967,0.507358719,0.567796228
83,52,0.356182858,0.917879293,0.290172375,0.15897982,0.465768698,0.029672813
83,53,0.405601352,0.40459542,0.544914677,0.199610174,0.517154292,0.130943043
83,54,0.245878232,0.733422632,0.856794928,0.555787411,0.541051649,0.403879631
83,55,0.820868383,0.854659277,0.518052432,0.512176293,0.600509341,0.747401489
84,-54,0.050611175,0.227117285,0.613501215,0.304433487,0.091289949,0.848993954
84,-53,0.430226894,0.80067699,0.866001975,0.660554683,0.724065435,0.324852512
84,-52,0.950632758,0.68103541,0.944568803,0.841585521,0.965984652,0.362735138
84,-51,0.531106409,0.735421845,0.868988619,0.565798309,0.203094139,0.115658294
84,-50,0.617867116,0.662268765,0.20094597,0.716247902,0.54065958,0.11705969
84,-49,0.658447508,0.324255156,0.839118013,0.444255329,0.632590186,0.923388978
84,-48,0.710423416,0.522687032,0.921049816,0.926165742,0.400266936,0.709698297
84,-47,0.324167557,0.766810211,0.242485007,0.584896666,0.660636143,0.058676936
84,-46,0.389057736,0.952476569,0.700636007,0.223728587,0.999591565,0.813356581
84,-45,0.564154463,0.865280747,0.31236142,0.641153858,0.87885334,0.226052802
84,-44,0.090211141,0.55383087,0.906761157,0.556914965,0.594779059,0.89204324
84,-43,0.940326785,0.314698255,0.668684733,0.872823009,0.514983227,0.789492121
84,-42,0.105902109,0.710407464,0.240634026,0.936039924,0.24874087,0.915373106
84,-41,0.264145486,0.579981497,0.811998659,0.321628521,0.936345662,0.215780451
84,-40,0.926171769,0.545742346,0.455618178,0.771957873,0.652869794,0.783274739
84,-39,0.740934325,0.779847954,0.724237787,0.578870614,0.02298421,0.356390485
84,-38,0.895672485,0.478636266,0.209597051,0.674234751,0.224598251,0.122881864
84,-37,0.494875055,0.916989007,0.373500106,0.701517425,0.008114158,0.788372886
84,-36,0.574597539,0.210637252,0.321628359,0.891247412,0.79179165,0.526238859
84,-35,0.665894482,0.073678974,0.693365946,0.057615779,0.138930215,0.116734629
84,-34,0.440491452,0.252263916,0.608650402,0.564819816,0.163232916,0.209311965
84,-33,0.919973751,0.066382469,0.413598252,0.521540301,0.243269421,0.583892018
84,-32,0.088366675,0.353689414,0.360242632,0.084886459,0.074171582,0.30139724
84,-31,0.78792697,0.006251177,0.814546872,0.407972014,0.703356727,0.125911556
84,-30,0.807979066,0.80171521,0.421736832,0.300498469,0.993099818,0.178703232
84,-29,0.279974078,0.220056737,0.117012752,0.344984727,0.229181579,0.740910837
84,-28,0.242618763,0.793016581,0.775862183,0.70100476,0.70498087,0.148026236
84,-27,0.256138676,0.446108331,0.740774613,0.779907532,0.198906884,0.714835633
84,-26,0.885767671,0.596982248,0.106246306,0.178350067,0.86403683,0.2917111
84,-25,0.209423709,0.323923649,0.593071161,0.490893054,0.718678955,0.712915167
84,-24,0.958334568,0.89854328,0.406646264,0.902848868,0.958753845,0.570314403
84,-23,0.86965638,0.27751767,0.779771671,0.896350976,0.102450987,0.087487834
84,-22,0.927152692,0.691945169,0.116474601,0.264951322,0.944141168,0.057291953
84,-21,0.591713124,0.930560621,0.145476713,0.160162259,0.915974918,0.144111342
84,-20,0.942950697,0.527882715,0.119080354,0.933364017,0.193808838,0.51416808
84,-19,0.765369831,0.905794165,0.281354236,0.681266574,0.773143593,0.965522145
84,-18,0.94480999,0.403114241,0.088883731,0.8850748,0.639426221,0.577442389
84,-17,0.870286759,0.724901166,0.339926943,0.025732106,0.38895712,0.082316072
84,-16,0.431557542,0.981699694,0.020802765,0.827511415,0.322700664,0.462687514
84,-15,0.888979491,0.731099308,0.925215093,0.208815631,0.124159453,0.570883234
84,-14,0.862163252,0.296269062,0.551736158,0.669178961,0.795170084,0.405371058
84,-13,0.372335039,0.968903197,0.901007226,0.566780332,0.632464102,0.834749924
84,-12,0.040925687,0.755809287,0.811838515,0.697119704,0.265580403,0.020547774
84,-11,0.121328087,0.917374193,0.093047263,0.967788786,0.430167082,0.978265701
84,-10,0.601161001,0.789084298,0.771195351,0.947560745,0.259767627,0.833983772
84,-9,0.589317073,0.031660373,0.340925535,0.031296461,0.477710688,0.398261203
84,-8,0.534719042,0.693088809,0.245326203,0.351993182,0.471563416,0.074065186
84,-7,0.439403521,0.165714795,0.906911341,0.051789055,0.051069176,0.656738778
84,-6,0.600531315,0.479061894,0.439854701,0.802148408,0.318953048,0.225212826
84,-5,0.784249194,0.286025989,0.927171704,0.30290885,0.689379836,0.006293125
84,-4,0.672456254,0.628385922,0.569618714,0.201328462,0.640829051,0.12479243
84,-3,0.3645652,0.791784087,0.756900525,0.98941761,0.132292497,0.357653009
84,-2,0.965952134,0.011816532,0.98472287,0.188080181,0.763779086,0.844657603
84,-1,0.71404543,0.354967331,0.222328723,0.46160358,0.424450668,0.946831272
84,0,0.409580424,0.419025594,0.234512659,0.052835047,0.834604231,0.094783437
84,1,0.573105788,0.833777559,0.888946772,0.970592948,0.572247314,0.1598222
84,2,0.265822253,0.82730289,0.050523088,0.980406762,0.87199213,0.335966355
84,3,0.733428648,0.140815781,0.836615189,0.916709538,0.936806502,0.72640418
84,4,0.90137498,0.589092714,0.718865812,0.427451603,0.3101208,0.75478671
84,5,0.930273548,0.789848786,0.591690716,0.965071902,0.197093732,0.904310424
84,6,0.03005636,0.809919413,0.802087399,0.661959411,0.833326177,0.089473774
84,7,0.196748451,0.87921096,0.419096753,0.681703092,0.878211442,0.686508443
84,8,0.676143606,0.860437994,0.682996236,0.750141232,0.112279817,0.254655967
84,9,0.517013102,0.220262539,0.583943367,0.636641777,0.22138203,0.347113286
84,10,0.324107389,0.732496985,0.902866309,0.798825676,0.463753111,0.387374233
84,11,0.21529788,0.606960023,0.183961671,0.679635139,0.810015465,0.241682168
84,12,0.53609808,0.247539024,0.974252157,0.49116087,0.023634993,0.317337993
84,13,0.350531605,0.720835561,0.092537125,0.046465549,0.330008533,0.967709168
84,14,0.878444517,0.234711433,0.56053463,0.511263714,0.696530502,0.636927786
84,15,0.275916018,0.752797445,0.253695251,0.231625098,0.781096431,0.366029515
84,16,0.082604576,0.382965354,0.252898788,0.521781566,0.168910201,0.553474684
84,17,0.762546772,0.593230688,0.494668283,0.256386909,0.743960337,0.638896613
84,18,0.649565328,0.471062818,0.50191907,0.738786635,0.391190284,0.128186172
84,19,0.202914394,0.054083596,0.801876893,0.516858624,0.893324564,0.655263522
84,20,0.612177228,0.994293399,0.469917259,0.360622883,0.917106447,0.874093323
84,21,0.217161352,0.084867048,0.758672195,0.571406147,0.755357996,0.242579777
84,22,0.818174818,0.256632414,0.694569005,0.991428588,0.103354653,0.375055852
84,23,0.230202763,0.852593539,0.338232039,0.588466274,0.684468057,0.547802541
84,24,0.243670756,0.849559034,0.371633342,0.230311053,0.432690813,0.989159722
84,25,0.799707286,0.994280291,0.712393026,0.515126416,0.57845386,0.917614432
84,26,0.762497359,0.990672034,0.593507926,0.762485188,0.902681432,0.048866768
84,27,0.76433231,0.721229929,0.961404566,0.267499537,0.902263687,0.285163397
84,28,0.599944194,0.950004248,0.144448026,0.480408611,0.914952226,0.386922178
84,29,0.377996648,0.228272358,0.429782606,0.973567115,0.740726449,0.847389419
84,30,0.729609994,0.251909898,0.288442649,0.107428698,0.364066089,0.118202366
84,31,0.940148065,0.103857953,0.434435558,0.73614337,0.452416898,0.814724075
84,32,0.798401079,0.586199407,0.206167973,0.696439848,0.931933847,0.828879464
84,33,0.352032755,0.232382214,0.55783726,0.533822148,0.705282,0.336176396
84,34,0.233435892,0.195310809,0.489900246,0.635902813,0.969744296,0.921998658
84,35,0.06056201,0.607976692,0.642548236,0.158413527,0.292250946,0.363141709
84,36,0.141996537,0.662000679,0.665004496,0.822661196,0.798086877,0.279624183
84,37,0.464394444,0.66224833,0.336583486,0.552589513,0.856318656,0.184329174
84,38,0.189346183,0.829956396,0.142074112,0.461800073,0.191437491,0.900938641
84,39,0.321065889,0.465324539,0.393539104,0.927556027,0.470575288,0.215897744
84,40,0.079923107,0.196908225,0.630796568,0.377011875,0.116720792,0.795872159
84,41,0.886781578,0.219747567,0.357170014,0.216561746,0.205747422,0.70419493
84,42,0.077437447,0.301999465,0.601746942,0.555616915,0.649017861,0.098856356
84,43,0.094719097,0.790415613,0.650270195,0.387932038,0.031922315,0.37064258
84,44,0.576069312,0.592578711,0.632631955,0.274101269,0.599152425,0.855783284
84,45,0.276185997,0.705692102,0.760391235,0.2850236,0.081616757,0.030709841
84,46,0.610984665,0.935459005,0.699257166,0.091855513,0.532058262,0.113818557
84,47,0.345243013,0.943506914,0.148053081,0.221189715,0.219266086,0.291114903
84,48,0.564011053,0.092641939,0.402777721,0.155520172,0.865244045,0.577032877
84,49,0.753425847,0.732684832,0.64444969,0.142881041,0.085276293,0.962160742
84,50,0.078873495,0.115314831,0.386348604,0.175850536,0.933585238,0.863614475
84,51,0.78257123,0.814192354,0.902886822,0.611634949,0.379878531,0.204779455
84,52,0.483326788,0.255409643,0.703103319,0.446750093,0.269916011,0.948326829
84,53,0.108265725,0.689222278,0.161077765,0.631339123,0.83409979,0.21025766
84,54,0.136040193,0.391389916,0.799120911,0.212405239,0.605611221,0.793371712
85,-52,0.718191744,0.84296206,0.131303287,0.247111611,0.670720583,0.880895752
85,-51,0.024317392,0.074136355,0.533884298,0.922671026,0.160215549,0.365710568
85,-50,0.187166334,0.179271035,0.445295087,0.107721557,0.249431792,0.936710471
85,-49,0.502428982,0.699877086,0.460399269,0.154439441,0.812999612,0.16700412
85,-48,0.900520981,0.631999725,0.087319688,0.864576943,0.379168727,0.313895655
85,-47,0.39547908,0.533874439,0.946071248,0.212187554,0.068951345,0.923705295
85,-46,0.813701111,0.689147373,0.540203041,0.764190873,0.509555228,0.774437792
85,-45,0.35852421,0.854816811,0.314638177,0.558434709,0.801304261,0.803570512
85,-44,0.671416827,0.889006649,0.85437605,0.083424858,0.518837666,0.614859152
85,-43,0.72799779,0.968743323,0.814977309,0.664524215,0.099467351,0.177819642
85,-42,0.526349608,0.968742471,0.974227738,0.797628797,0.002058308,0.174256913
85,-41,0.870466901,0.884817987,0.032018621,0.471475753,0.334677786,0.00293358
85,-40,0.615298122,0.331581955,0.229766535,0.455050248,0.854656473,0.099850818
85,-39,0.156183336,0.11994618,0.474741291,0.673289242,0.517723477,0.663081339
85,-38,0.527904822,0.279267903,0.177955366,0.122611719,0.345739273,0.506513141
85,-37,0.544869514,0.572823258,0.348903221,0.336528396,0.464385954,0.558102728
85,-36,0.160164066,0.615004427,0.713138117,0.278272393,0.622481928,0.441013281
85,-35,0.892250286,0.593934641,0.219983265,0.022254097,0.903037781,0.002332355
85,-34,0.010376167,0.495511515,0.379831304,0.187783306,0.66980719,0.478157816
85,-33,0.699473652,0.686876745,0.197227208,0.775240315,0.079437255,0.041353334
85,-32,0.205453104,0.156107922,0.762136978,0.747448138,0.661737254,0.867536283
85,-31,0.919829864,0.559734097,0.799758072,0.317392569,0.286782539,0.108520182
85,-30,0.352084668,0.763285794,0.190954295,0.452191021,0.516339234,0.933735334
85,-29,0.15082711,0.223929278,0.933707476,0.913834212,0.680421432,0.160745737
85,-28,0.674967555,0.420670079,0.211493889,0.525086085,0.313453747,0.547710379
85,-27,0.834865229,0.385395366,0.562578703,0.22724665,0.994946744,0.17272243
85,-26,0.128845437,0.735630775,0.195699672,0.389402492,0.837934061,0.065294708
85,-25,0.364003064,0.381451445,0.316150605,0.243226853,0.641935187,0.801489503
85,-24,0.933325776,0.684799628,0.993696818,0.753173184,0.457488976,0.225682297
85,-23,0.691829076,0.494203611,0.691445601,0.832268187,0.902752362,0.621198461
85,-22,0.767033054,0.792045035,0.308795109,0.918188113,0.8051082,0.547712949
85,-21,0.64406192,0.876386503,0.493086106,0.299941237,0.229718141,0.144737641
85,-20,0.057945795,0.138199649,0.339285749,0.487860361,0.930892231,0.855130666
85,-19,0.134101266,0.762777169,0.392267669,0.769102284,0.553810703,0.64119852
85,-18,0.54922338,0.632808895,0.956725242,0.841392872,0.138008504,0.077702563
85,-17,0.384615721,0.423047137,0.534953115,0.928907755,0.791927677,0.359792212
85,-16,0.899063131,0.92543843,0.761915185,0.117366348,0.374982813,0.606719667
85,-15,0.800147319,0.498232097,0.562759296,0.170880305,0.837561223,0.823367019
85,-14,0.420781473,0.06429029,0.561551628,0.959158872,0.552962936,0.439528558
85,-13,0.166216179,0.207896042,0.891126431,0.124261348,0.217809739,0.51008874
85,-12,0.912213477,0.82755024,0.285204188,0.094078641,0.443645183,0.917099359
85,-11,0.913780569,0.904519975,0.524665551,0.147235546,0.595769274,0.148297345
85,-10,0.536111414,0.869968516,0.426324955,0.133290006,0.131502114,0.210097029
85,-9,0.171546726,0.691656368,0.505745129,0.254152632,0.436049824,0.936973676
85,-8,0.150900293,0.081768184,0.125065267,0.913553201,0.490074436,0.919215878
85,-7,0.871009597,0.278894838,0.095297843,0.800895016,0.7282402,0.119842151
85,-6,0.966219085,0.543562722,0.834139915,0.592971461,0.880813828,0.486578042
85,-5,0.989889587,0.960997853,0.212277792,0.520978557,0.346192236,0.407352855
85,-4,0.477078573,0.667110637,0.35625417,0.629724237,0.724763138,0.939136989
85,-3,0.633137474,0.388054868,0.92408906,0.326767926,0.251597358,0.651440614
85,-2,0.130872242,0.015748414,0.111048545,0.228420245,0.009999928,0.266632473
85,-1,0.672521355,0.640211124,0.649126902,0.954110718,0.29052222,0.843403648
85,0,0.290360722,0.715328376,0.155866502,0.035944793,0.660626933,0.211229808
85,1,0.819485463,0.190891977,0.844700034,0.390908117,0.378513266,0.015310844
85,2,0.923705931,0.977623703,0.664529682,0.267875035,0.607693386,0.93140203
85,3,0.147278658,0.555906698,0.202634247,0.085917744,0.061781374,0.071640245
85,4,0.001290751,0.693296161,0.295224807,0.901403377,0.348626951,0.418963916
85,5,0.899680933,0.462685526,0.441620225,0.247311111,0.799064943,0.701995811
85,6,0.860691593,0.971360401,0.402792136,0.684907447,0.620392936,0.195585387
85,7,0.9956831,0.057613692,0.451360106,0.196116705,0.394915674,0.389706413
85,8,0.488969823,0.102020353,0.585957536,0.818873111,0.792561862,0.170314128
85,9,0.157447796,0.968923443,0.332438046,0.606007843,0.773308453,0.385262534
85,10,0.711335309,0.181532585,0.98670328,0.525327917,0.231681053,0.920918003
85,11,0.097030364,0.161265258,0.366267582,0.03069932,0.879747816,0.371285185
85,12,0.527631302,0.440376525,0.644502247,0.206694434,0.894890721,0.304465941
85,13,0.252864215,0.564893498,0.700910774,0.974221195,0.824634943,0.604149118
85,14,0.026862625,0.157853818,0.280546729,0.780699211,0.221042121,0.044468335
85,15,0.366985254,0.055305789,0.318898876,0.852088446,0.191267364,0.307864788
85,16,0.493877501,0.605970915,0.295964215,0.171826743,0.63885063,0.960379833
85,17,0.030131454,0.95009158,0.640992856,0.611189794,0.890518419,0.416784137
85,18,0.834043649,0.766268307,0.064843044,0.84833191,0.049792083,0.04259213
85,19,0.925619767,0.626474493,0.812903699,0.921748992,0.990088573,0.557303996
85,20,0.840015671,0.955111984,0.615317969,0.952222552,0.722098688,0.479120239
85,21,0.877051212,0.974389078,0.807490125,0.011341798,0.969208819,0.449673012
85,22,0.565155611,0.806087066,0.04096482,0.987349634,0.647105643,0.80395269
85,23,0.511619808,0.136680933,0.281182211,0.926384165,0.936156499,0.617267661
85,24,0.750149581,0.964048932,0.766281418,0.535833058,0.280464287,0.676811848
85,25,0.244881546,0.825986641,0.013661483,0.020022235,0.084065776,0.159645774
85,26,0.474132567,0.427172367,0.76451236,0.9645644,0.429144686,0.380823369
85,27,0.048249871,0.825505049,0.017866696,0.743798086,0.779398438,0.874040658
85,28,0.784030528,0.827099786,0.688911032,0.315555315,0.08687991,0.866509937
85,29,0.558179319,0.93143299,0.600882947,0.601273441,0.287651871,0.280382175
85,30,0.373540589,0.789965187,0.044634559,0.780222841,0.924585544,0.848875454
85,31,0.611442614,0.338052431,0.773507439,0.077559599,0.967248019,0.0520177
85,32,0.725486691,0.516842198,0.999814366,0.966349312,0.274169449,0.137082316
85,33,0.058480983,0.148094893,0.099086134,0.269951875,0.644683883,0.334242038
85,34,0.431898925,0.89351118,0.349667707,0.182135194,0.761547053,0.012900129
85,35,0.406045413,0.412188872,0.816607452,0.99286207,0.213041304,0.952703912
85,36,0.84711447,0.008404537,0.286913038,0.019955596,0.374166649,0.76742049
85,37,0.115860828,0.112574666,0.423538948,0.24674657,0.93269491,0.185479633
85,38,0.764304544,0.065702623,0.554066156,0.23435067,0.996911254,0.818400592
85,39,0.446164869,0.946638637,0.726716468,0.797060277,0.742396825,0.2560006
85,40,0.625130552,0.025869983,0.238547521,0.173565868,0.019044045,0.975795248
85,41,0.614517093,0.026400373,0.027104096,0.01591314,0.259843326,0.951496523
85,42,0.084708469,0.12068126,0.03284348,0.083906104,0.370849666,0.997375056
85,43,0.285773838,0.567330148,0.787984661,0.970823461,0.69565726,0.351707126
85,44,0.850139456,0.765967426,0.220498623,0.64016079,0.915225088,0.5844621
85,45,0.157724008,0.952357016,0.586812124,0.053325238,0.959199014,0.450133709
85,46,0.690550015,0.117438624,0.413760877,0.912740936,0.327296691,0.731800994
85,47,0.71247021,0.014347207,0.613475436,0.567530133,0.255055773,0.664439102
85,48,0.38701465,0.381176051,0.286597754,0.228630927,0.737047868,0.198316043
85,49,0.366758148,0.314213892,0.120392042,0.828806949,0.711289679,0.694588426
85,50,0.991984316,0.526346687,0.964249192,0.730956734,0.356478189,0.963698446
85,51,0.950870375,0.29139535,0.931499915,0.213844301,0.160471464,0.283505142
85,52,0.13358142,0.813776322,0.813944372,0.448472973,0.522839256,0.903706388
86,-51,0.176016612,0.138067298,0.638848833,0.725040979,0.618317175,0.497604989
86,-50,0.439003355,0.97780328,0.168905149,0.043449187,0.656921591,0.218496812
86,-49,0.514947819,0.891463483,0.252721442,0.948377056,0.542377833,0.843762207
86,-48,0.012228644,0.244651605,0.043912373,0.720498743,0.66294114,0.179184154
86,-47,0.158296184,0.422551907,0.244458527,0.793885973,0.363013523,0.993442158
86,-46,0.400184263,0.181521902,0.816785481,0.342142889,0.107048699,0.572408136
86,-45,0.533926564,0.36696719,0.111366725,0.394872929,0.856982086,0.24186738
86,-44,0.938283522,0.514071989,0.842376534,0.471987568,0.202753367,0.532286629
86,-43,0.855735477,0.241074325,0.885860228,0.715688288,0.220804494,0.74367314
86,-42,0.530946976,0.924034157,0.436354069,0.879090113,0.1098489,0.756610525
86,-41,0.644679722,0.902792373,0.229742402,0.873354674,0.113668431,0.874560629
86,-40,0.911879162,0.212252223,0.239447015,0.568512095,0.825775378,0.767091561
86,-39,0.496373961,0.818920045,0.971015443,0.864790202,0.975585733,0.240164891
86,-38,0.048993904,0.359473228,0.454478586,0.830743503,0.403193504,0.543580871
86,-37,0.608354953,0.78404487,0.890408335,0.84217178,0.829764251,0.543526023
86,-36,0.33534906,0.379679349,0.341333297,0.380161087,0.725290513,0.784794584
86,-35,0.690198646,0.433868166,0.043870172,0.344359967,0.082324419,0.486180806
86,-34,0.062149167,0.361836565,0.567233316,0.098964768,0.937519857,0.1895908
86,-33,0.697656667,0.082936555,0.471175703,0.233917207,0.764940114,0.714577306
86,-32,0.136141588,0.675166288,0.105313308,0.706740623,0.226376239,0.173020074
86,-31,0.978740772,0.579961939,0.63313902,0.207941814,0.173199228,0.612730257
86,-30,0.171331829,0.457622156,0.747494776,0.255758587,0.819236546,0.300750775
86,-29,0.497163723,0.309956845,0.703333171,0.872916193,0.077509306,0.145268827
86,-28,0.947558555,0.868819572,0.580036093,0.711483804,0.861283124,0.273215511
86,-27,0.303764924,0.758635106,0.26706483,0.843043998,0.191216261,0.65964538
86,-26,0.788278925,0.577254765,0.142648267,0.949537825,0.462630533,0.309785794
86,-25,0.268544484,0.073894659,0.311253984,0.753615874,0.759974982,0.146378262
86,-24,0.682391232,0.009988468,0.436193874,0.808532289,0.896810485,0.423365912
86,-23,0.632968253,0.112336184,0.694051517,0.858420211,0.181684231,0.004627769
86,-22,0.083707138,0.497688213,0.064139123,0.953464841,0.177488879,0.441001161
86,-21,0.563156199,0.374470557,0.411447193,0.885524986,0.380017201,0.806103251
86,-20,0.040455214,0.887561826,0.736215812,0.523808479,0.811808853,0.804805465
86,-19,0.279048259,0.662656321,0.576295278,0.15098561,0.386619613,0.041618245
86,-18,0.438913236,0.2797961,0.835945805,0.667592355,0.484820539,0.469785382
86,-17,0.202550532,0.476352448,0.90943257,0.266559171,0.715817614,0.261454312
86,-16,0.554647164,0.721369451,0.801897132,0.328043201,0.806225377,0.410765356
86,-15,0.617796508,0.339518268,0.794464237,0.755832179,0.088770302,0.132738541
86,-14,0.086071748,0.044540825,0.102373604,0.910580606,0.019195512,0.094357016
86,-13,0.060887443,0.54036951,0.578882387,0.651370414,0.119858441,0.935915406
86,-12,0.118322724,0.042887139,0.098369045,0.063465122,0.891921888,0.341290824
86,-11,0.501998359,0.764237142,0.400014871,0.741710887,0.633277418,0.120491856
86,-10,0.59103659,0.919894417,0.251878555,0.714922212,0.390528978,0.927529441
86,-9,0.066982017,0.454044161,0.700967553,0.185276846,0.261149878,0.163812143
86,-8,0.505947927,0.933000919,0.948035674,0.740324809,0.029746945,0.999444469
86,-7,0.572020786,0.065550917,0.302261841,0.540126565,0.752847179,0.168289777
86,-6,0.4655538,0.774821363,0.698396519,0.000494963,0.244766445,0.780145226
86,-5,0.68936293,0.027367134,0.374468627,0.551222794,0.242819479,0.456447213
86,-4,0.795610455,0.557906358,0.4984505,0.221380745,0.395796664,0.527417118
86,-3,0.678328134,0.080322414,0.066981989,0.756699071,0.980674209,0.867146789
86,-2,0.570851083,0.52150318,0.75416097,0.394973292,0.39705929,0.688991274
86,-1,0.476554528,0.470056296,0.549864867,0.592649435,0.529978422,0.730422292
86,0,0.287498656,0.419198129,0.593064431,0.37786909,0.146773621,0.846418814
86,1,0.717193496,0.197550566,0.053250612,0.827260186,0.062449755,0.579552917
86,2,0.963702533,0.033846509,0.36343361,0.384703849,0.82471256,0.764744287
86,3,0.548634696,0.905751387,0.795077826,0.855005396,0.783458137,0.506746776
86,4,0.766239944,0.288224881,0.155112798,0.942381046,0.516610248,0.358607306
86,5,0.425757841,0.647046914,0.354862719,0.841399803,0.506995133,0.469486779
86,6,0.10561842,0.105375713,0.902379816,0.923003353,0.087725153,0.688915552
86,7,0.43552084,0.145204196,0.436760806,0.431415771,0.982273085,0.841979517
86,8,0.018470738,0.18992449,0.667915159,0.176692971,0.757042741,0.262460919
86,9,0.137232332,0.935623289,0.615385937,0.04947575,0.86734865,0.362623255
86,10,0.855974614,0.909865229,0.235046024,0.197268532,0.391299827,0.78779146
86,11,0.670242338,0.939850518,0.710888091,0.020957399,0.464842814,0.949342926
86,12,0.177143354,0.304233121,0.959946953,0.137394152,0.152875823,0.125922048
86,13,0.756506221,0.513957305,0.109843159,0.622464468,0.112644647,0.021067972
86,14,0.787521027,0.985483162,0.905783305,0.815884839,0.351825242,0.980537391
86,15,0.10499114,0.988551369,0.858211656,0.888364251,0.542069961,0.313608441
86,16,0.351698736,0.30780733,0.987611402,0.796416999,0.252028594,0.114937956
86,17,0.449279835,0.427436654,0.870225022,0.851946674,0.241251916,0.812039509
86,18,0.472884743,0.613571266,0.791394353,0.105253182,0.292559652,0.835466848
86,19,0.28361581,0.316911574,0.210490995,0.812114276,0.270245688,0.051492818
86,20,0.983949383,0.591544214,0.523544017,0.974985761,0.602210178,0.711599737
86,21,0.506740161,0.732517043,0.440941208,0.840255876,0.471027529,0.419768161
86,22,0.863656294,0.439700471,0.593893841,0.329700539,0.831815655,0.435765106
86,23,0.778796674,0.339533853,0.093567302,0.780981559,0.638562821,0.362417197
86,24,0.295846108,0.447109621,0.150636744,0.853595491,0.302776756,0.326203979
86,25,0.225573067,0.616127377,0.02078704,0.350923905,0.836210644,0.58612628
86,26,0.31281834,0.871270656,0.787518837,0.234285824,0.895442517,0.902446665
86,27,0.460507011,0.194833764,0.311643393,0.716368145,0.418019497,0.700054943
86,28,0.478967766,0.428531195,0.177848817,0.7459908,0.468939603,0.990119516
86,29,0.165923349,0.807432452,0.595734538,0.244759942,0.747609096,0.395486361
86,30,0.880274686,0.50816252,0.066824267,0.745190758,0.716426932,0.663001614
86,31,0.543792592,0.338904787,0.330631437,0.949189091,0.70398812,0.136803043
86,32,0.220356579,0.250874919,0.922342327,0.466259084,0.343234221,0.95883717
86,33,0.655898025,0.822065218,0.823752572,0.896657264,0.892551818,0.556122378
86,34,0.408354581,0.134470578,0.843173403,0.217603267,0.65114592,0.941795321
86,35,0.825891117,0.672175169,0.101393268,0.202491808,0.992832135,0.022924905
86,36,0.657194097,0.886162902,0.234660267,0.438323712,0.651095612,0.307622217
86,37,0.576185376,0.378567852,0.900351497,0.022748934,0.850971469,0.797885341
86,38,0.907628712,0.912895971,0.298531323,0.475918336,0.900290285,0.161871515
86,39,0.666185585,0.30807065,0.479237479,0.886507006,0.821689103,0.954701478
